entity,entity_name,lpa_reference,lpa_name,la_name
44003179,Windrush,E60000309,Cotswold LPA,Cotswold District Council
44003276,Great Barrington,E60000309,Cotswold LPA,Cotswold District Council
44003158,Bibury,E60000309,Cotswold LPA,Cotswold District Council
44003143,Aldsworth,E60000309,Cotswold LPA,Cotswold District Council
44003213,Eastington,E60000309,Cotswold LPA,Cotswold District Council
44003266,Sherborne,E60000309,Cotswold LPA,Cotswold District Council
44003222,Farmington,E60000309,Cotswold LPA,Cotswold District Council
44003192,Clapton-on-the-Hill,E60000309,Cotswold LPA,Cotswold District Council
44003194,Cold Aston,E60000309,Cotswold LPA,Cotswold District Council
44003162,Bourton-on-the-Water,E60000309,Cotswold LPA,Cotswold District Council
44003244,Lower Slaughter,E60000309,Cotswold LPA,Cotswold District Council
44003173,Upper Slaughter,E60000309,Cotswold LPA,Cotswold District Council
44003226,Great Rissington,E60000309,Cotswold LPA,Cotswold District Council
44003240,Little Rissington,E60000309,Cotswold LPA,Cotswold District Council
44003250,Nether Westcote,E60000309,Cotswold LPA,Cotswold District Council
44003191,Church Westcote,E60000309,Cotswold LPA,Cotswold District Council
44003182,Wyck Rissington,E60000309,Cotswold LPA,Cotswold District Council
44003234,Icomb,E60000309,Cotswold LPA,Cotswold District Council
44003159,Bledington,E60000309,Cotswold LPA,Cotswold District Council
44003271,Stow-on-the-Wold and Maugersbury,E60000309,Cotswold LPA,Cotswold District Council
44003204,Daylesford,E60000309,Cotswold LPA,Cotswold District Council
44003172,Oddington,E60000309,Cotswold LPA,Cotswold District Council
44003145,Adlestrop,E60000309,Cotswold LPA,Cotswold District Council
44003165,Broadwell,E60000309,Cotswold LPA,Cotswold District Council
44003206,Donnington,E60000309,Cotswold LPA,Cotswold District Council
44003218,Evenlode,E60000309,Cotswold LPA,Cotswold District Council
44003248,Moreton-in-Marsh,E60000309,Cotswold LPA,Cotswold District Council
44003155,Batsford,E60000309,Cotswold LPA,Cotswold District Council
44003227,Guiting Power,E60000309,Cotswold LPA,Cotswold District Council
44003142,Temple Guiting,E60000309,Cotswold LPA,Cotswold District Council
44003221,Farmcote,E60000309,Cotswold LPA,Cotswold District Council
44003223,Ford,E60000309,Cotswold LPA,Cotswold District Council
44006675,Cutsdean,E60000309,Cotswold LPA,Cotswold District Council
44003249,Naunton,E60000309,Cotswold LPA,Cotswold District Council
44003246,Lower Swell,E60000309,Cotswold LPA,Cotswold District Council
44003174,Upper Swell,E60000309,Cotswold LPA,Cotswold District Council
44003200,Condicote,E60000309,Cotswold LPA,Cotswold District Council
44003242,Longborough,E60000309,Cotswold LPA,Cotswold District Council
44003265,Sezincote,E60000309,Cotswold LPA,Cotswold District Council
44003161,Bourton-on-the-Hill,E60000309,Cotswold LPA,Cotswold District Council
44003160,Blockley,E60000309,Cotswold LPA,Cotswold District Council
44003164,Broad Campden,E60000309,Cotswold LPA,Cotswold District Council
44003190,Chipping Campden,E60000309,Cotswold LPA,Cotswold District Council
44003261,Saintbury,E60000309,Cotswold LPA,Cotswold District Council
44003175,Weston Subedge,E60000309,Cotswold LPA,Cotswold District Council
44003151,Aston Subedge,E60000309,Cotswold LPA,Cotswold District Council
44003233,Hidcote Boyce,E60000309,Cotswold LPA,Cotswold District Council
44003232,Hidcote Bartrim,E60000309,Cotswold LPA,Cotswold District Council
44003247,Mickleton,E60000309,Cotswold LPA,Cotswold District Council
44003150,Aston Magna,E60000309,Cotswold LPA,Cotswold District Council
44003170,Todenham,E60000309,Cotswold LPA,Cotswold District Council
44003255,Paxford,E60000309,Cotswold LPA,Cotswold District Council
44003215,Ebrington,E60000309,Cotswold LPA,Cotswold District Council
44006644,Brockweir,E60000310,Forest of Dean LPA,Forest of Dean District Council
44006649,Hewelsfield,E60000310,Forest of Dean LPA,Forest of Dean District Council
44006662,St Briavels,E60000310,Forest of Dean LPA,Forest of Dean District Council
44006645,Clearwell,E60000310,Forest of Dean LPA,Forest of Dean District Council
44006657,Newland,E60000310,Forest of Dean LPA,Forest of Dean District Council
44006646,Coleford,E60000310,Forest of Dean LPA,Forest of Dean District Council
44006640,Alvington,E60000310,Forest of Dean LPA,Forest of Dean District Council
44006642,Aylburton,E60000310,Forest of Dean LPA,Forest of Dean District Council
44006654,Lydney,E60000310,Forest of Dean LPA,Forest of Dean District Council
44006665,Westbury-on-Severn,E60000310,Forest of Dean LPA,Forest of Dean District Council
44006659,Pillowell,E60000310,Forest of Dean LPA,Forest of Dean District Council
44000780,Blakeney,E60000310,Forest of Dean LPA,Forest of Dean District Council
44006641,Awre,E60000310,Forest of Dean LPA,Forest of Dean District Council
44006658,Newnham,E60000310,Forest of Dean LPA,Forest of Dean District Council
44006650,Littledean,E60000310,Forest of Dean LPA,Forest of Dean District Council
44006648,English Bicknor,E60000310,Forest of Dean LPA,Forest of Dean District Council
44006643,Blaisdon,E60000310,Forest of Dean LPA,Forest of Dean District Council
44006653,Lower Lydbrook,E60000310,Forest of Dean LPA,Forest of Dean District Council
44006661,Ruardean,E60000310,Forest of Dean LPA,Forest of Dean District Council
44006663,Staunton (Coleford),E60000310,Forest of Dean LPA,Forest of Dean District Council
44006655,Mitcheldean,E60000310,Forest of Dean LPA,Forest of Dean District Council
44006651,Longhope,E60000310,Forest of Dean LPA,Forest of Dean District Council
44006647,Dymock,E60000310,Forest of Dean LPA,Forest of Dean District Council
44006656,Newent,E60000310,Forest of Dean LPA,Forest of Dean District Council
44006664,Staunton and Corse,E60000310,Forest of Dean LPA,Forest of Dean District Council
44006660,Redmarley D'Abitot,E60000310,Forest of Dean LPA,Forest of Dean District Council
44006652,Lowbands,E60000310,Forest of Dean LPA,Forest of Dean District Council
44009665,Hempsted,E60000311,Gloucester LPA,Gloucester City Council
44009671,Southgate Street,E60000311,Gloucester LPA,Gloucester City Council
44009666,Hucclecote Green,E60000311,Gloucester LPA,Gloucester City Council
44009672,The Spa,E60000311,Gloucester LPA,Gloucester City Council
44009674,Barton Street,E60000311,Gloucester LPA,Gloucester City Council
44009673,Eastgate and St Michael's,E60000311,Gloucester LPA,Gloucester City Council
44009667,City Centre,E60000311,Gloucester LPA,Gloucester City Council
44009676,London Road,E60000311,Gloucester LPA,Gloucester City Council
44009668,Cathedral Precincts,E60000311,Gloucester LPA,Gloucester City Council
44009675,Worcester Street,E60000311,Gloucester LPA,Gloucester City Council
44009677,Denmark Road,E60000311,Gloucester LPA,Gloucester City Council
44009664,Kingsholm,E60000311,Gloucester LPA,Gloucester City Council
44009670,The Docks,E60000311,Gloucester LPA,Gloucester City Council
44009669,Barbican,E60000311,Gloucester LPA,Gloucester City Council
44000481,Chalford Hill,E60000312,Stroud LPA,Stroud District Council
44000476,Alderley,E60000312,Stroud LPA,Stroud District Council
44005664,Kingswood,E60000312,Stroud LPA,Stroud District Council
44000490,Wotton-under-Edge,E60000312,Stroud LPA,Stroud District Council
44000759,Berkeley,E60000312,Stroud LPA,Stroud District Council
44000760,Sharpness Old Dock,E60000312,Stroud LPA,Stroud District Council
44000474,Box,E60000312,Stroud LPA,Stroud District Council
44000488,Minchinhampton,E60000312,Stroud LPA,Stroud District Council
44000489,Amberley,E60000312,Stroud LPA,Stroud District Council
44000486,Bussage and Brownshill,E60000312,Stroud LPA,Stroud District Council
44000484,Eastcombe,E60000312,Stroud LPA,Stroud District Council
44006691,Stroud Town Centre,E60000312,Stroud LPA,Stroud District Council
44000494,Randwick,E60000312,Stroud LPA,Stroud District Council
44000477,Pitchcombe,E60000312,Stroud LPA,Stroud District Council
44000478,Painswick,E60000312,Stroud LPA,Stroud District Council
44000492,Woodmancote,E60000312,Stroud LPA,Stroud District Council
44000493,Dursley,E60000312,Stroud LPA,Stroud District Council
44000483,Uley,E60000312,Stroud LPA,Stroud District Council
44000480,Stinchcombe,E60000312,Stroud LPA,Stroud District Council
44000479,Nympsfield,E60000312,Stroud LPA,Stroud District Council
44000485,Saul,E60000312,Stroud LPA,Stroud District Council
44000758,Arlingham,E60000312,Stroud LPA,Stroud District Council
44000473,Gyde House,E60000312,Stroud LPA,Stroud District Council
44000482,France Lynch,E60000312,Stroud LPA,Stroud District Council
44000475,Bisley,E60000312,Stroud LPA,Stroud District Council
44000491,Miserden,E60000312,Stroud LPA,Stroud District Council
44000487,Sheepscombe,E60000312,Stroud LPA,Stroud District Council
44005232,Tewkesbury Conservation Area,E60000313,Tewkesbury LPA,Tewkesbury Borough Council
44000703,Forthampton Conservation Area,E60000313,Tewkesbury LPA,Tewkesbury Borough Council
44000705,Twyning Conservation Area,E60000313,Tewkesbury LPA,Tewkesbury Borough Council
44000706,Woodmancote,E60000313,Tewkesbury LPA,Tewkesbury Borough Council
44000701,Bishop's Cleeve Conservation Area,E60000313,Tewkesbury LPA,Tewkesbury Borough Council
44005233,Winchcombe Conservation Area,E60000313,Tewkesbury LPA,Tewkesbury Borough Council
44000707,Gretton Conservation Area,E60000313,Tewkesbury LPA,Tewkesbury Borough Council
44000702,Great Washbourne Conservation Area,E60000313,Tewkesbury LPA,Tewkesbury Borough Council
44000704,Dumbleton Conservation Area,E60000313,Tewkesbury LPA,Tewkesbury Borough Council
44000709,Ashleworth Conservation Area,E60000313,Tewkesbury LPA,Tewkesbury Borough Council
44000712,Snowshill Conservation Area,E60000313,Tewkesbury LPA,Tewkesbury Borough Council
44000711,Stanton Conservation Area,E60000313,Tewkesbury LPA,Tewkesbury Borough Council
44000708,Laverton Conservation Area,E60000313,Tewkesbury LPA,Tewkesbury Borough Council
44000710,Buckland Conservation Area,E60000313,Tewkesbury LPA,Tewkesbury Borough Council
44000256,East Pennard,E60000314,Mendip LPA,Mendip District Council
44000257,Evercreech,E60000314,Mendip LPA,Mendip District Council
44000273,Batcombe,E60000314,Mendip LPA,Mendip District Council
44000260,Pilton,E60000314,Mendip LPA,Mendip District Council
44000255,Doulting,E60000314,Mendip LPA,Mendip District Council
44000261,Shepton Mallet,E60000314,Mendip LPA,Mendip District Council
44000254,Croscombe,E60000314,Mendip LPA,Mendip District Council
44000263,Oakhill,E60000314,Mendip LPA,Mendip District Council
44000270,Nunney,E60000314,Mendip LPA,Mendip District Council
44003958,Frome,E60000314,Mendip LPA,Mendip District Council
44000268,Mells,E60000314,Mendip LPA,Mendip District Council
44000266,Buckland Dinham,E60000314,Mendip LPA,Mendip District Council
44000267,Lullington and Orchardleigh,E60000314,Mendip LPA,Mendip District Council
44000265,Beckington,E60000314,Mendip LPA,Mendip District Council
44003957,Rode,E60000314,Mendip LPA,Mendip District Council
44000252,Butleigh,E60000314,Mendip LPA,Mendip District Council
44000264,Street,E60000314,Mendip LPA,Mendip District Council
44003956,Glastonbury,E60000314,Mendip LPA,Mendip District Council
44006638,Dinder,E60000314,Mendip LPA,Mendip District Council
44006639,Wells,E60000314,Mendip LPA,Mendip District Council
44000259,Mendip Hospital,E60000314,Mendip LPA,Mendip District Council
44000272,Kilmersdon,E60000314,Mendip LPA,Mendip District Council
44000253,Chewton Mendip,E60000314,Mendip LPA,Mendip District Council
44000258,Litton,E60000314,Mendip LPA,Mendip District Council
44000271,Tellisford,E60000314,Mendip LPA,Mendip District Council
44000269,Norton St Philip,E60000314,Mendip LPA,Mendip District Council
44000262,Westbury sub Mendip,E60000314,Mendip LPA,Mendip District Council
44000256,East Pennard,E60000337,Somerset LPA,Somerset Council
44000257,Evercreech,E60000337,Somerset LPA,Somerset Council
44000273,Batcombe,E60000337,Somerset LPA,Somerset Council
44000260,Pilton,E60000337,Somerset LPA,Somerset Council
44000255,Doulting,E60000337,Somerset LPA,Somerset Council
44000261,Shepton Mallet,E60000337,Somerset LPA,Somerset Council
44000254,Croscombe,E60000337,Somerset LPA,Somerset Council
44000263,Oakhill,E60000337,Somerset LPA,Somerset Council
44000270,Nunney,E60000337,Somerset LPA,Somerset Council
44003958,Frome,E60000337,Somerset LPA,Somerset Council
44000268,Mells,E60000337,Somerset LPA,Somerset Council
44000266,Buckland Dinham,E60000337,Somerset LPA,Somerset Council
44000267,Lullington and Orchardleigh,E60000337,Somerset LPA,Somerset Council
44000265,Beckington,E60000337,Somerset LPA,Somerset Council
44003957,Rode,E60000337,Somerset LPA,Somerset Council
44000252,Butleigh,E60000337,Somerset LPA,Somerset Council
44000264,Street,E60000337,Somerset LPA,Somerset Council
44003956,Glastonbury,E60000337,Somerset LPA,Somerset Council
44006638,Dinder,E60000337,Somerset LPA,Somerset Council
44006639,Wells,E60000337,Somerset LPA,Somerset Council
44000259,Mendip Hospital,E60000337,Somerset LPA,Somerset Council
44000272,Kilmersdon,E60000337,Somerset LPA,Somerset Council
44000253,Chewton Mendip,E60000337,Somerset LPA,Somerset Council
44000258,Litton,E60000337,Somerset LPA,Somerset Council
44000271,Tellisford,E60000337,Somerset LPA,Somerset Council
44000269,Norton St Philip,E60000337,Somerset LPA,Somerset Council
44000262,Westbury sub Mendip,E60000337,Somerset LPA,Somerset Council
44003394,"Bridgwater, Northfield",E60000337,Somerset LPA,Somerset Council
44003392,Spaxton,E60000337,Somerset LPA,Somerset Council
44003400,"Bridgwater, Central Area and Dock",E60000337,Somerset LPA,Somerset Council
44007872,"Bridgwater, Church St. / St. J",E60000337,Somerset LPA,Somerset Council
44003396,Shapwick,E60000337,Somerset LPA,Somerset Council
44003395,"Bridgwater, Church St and St John the Baptist Church",E60000337,Somerset LPA,Somerset Council
44007871,Cannington,E60000337,Somerset LPA,Somerset Council
44003399,Nether Stowey,E60000337,Somerset LPA,Somerset Council
44003397,Wedmore,E60000337,Somerset LPA,Somerset Council
44003390,Stone Allerton,E60000337,Somerset LPA,Somerset Council
44003391,Weare,E60000337,Somerset LPA,Somerset Council
44003398,Cheddar,E60000337,Somerset LPA,Somerset Council
44003388,Axbridge,E60000337,Somerset LPA,Somerset Council
44003401,Burnham-on-Sea,E60000337,Somerset LPA,Somerset Council
44003393,Lympsham,E60000337,Somerset LPA,Somerset Council
44006985,Staple Fitzpaine,E60000337,Somerset LPA,Somerset Council
44006986,Pitminster,E60000337,Somerset LPA,Somerset Council
44007000,Corfe,E60000337,Somerset LPA,Somerset Council
44007009,Hatch Beauchamp,E60000337,Somerset LPA,Somerset Council
44007016,Wellington,E60000337,Somerset LPA,Somerset Council
44006996,Ashbrittle,E60000337,Somerset LPA,Somerset Council
44007014,Trull Village,E60000337,Somerset LPA,Somerset Council
44007011,Nynehead,E60000337,Somerset LPA,Somerset Council
44006997,Langford Budville,E60000337,Somerset LPA,Somerset Council
44006999,Bradford-on-Tone,E60000337,Somerset LPA,Somerset Council
44007013,"Trull Road, Taunton",E60000337,Somerset LPA,Somerset Council
44007005,"Haines Hill, Taunton",E60000337,Somerset LPA,Somerset Council
44007008,Thornfalcon,E60000337,Somerset LPA,Somerset Council
44007004,"Fons George, Taunton",E60000337,Somerset LPA,Somerset Council
44007003,"South Road, Taunton",E60000337,Somerset LPA,Somerset Council
44007002,"Mount Street and Vivary Park, Taunton",E60000337,Somerset LPA,Somerset Council
44006995,Bathealton,E60000337,Somerset LPA,Somerset Council
44007001,"The Crescent, Taunton",E60000337,Somerset LPA,Somerset Council
44007022,"Park Street and Wellington Road, Taunton",E60000337,Somerset LPA,Somerset Council
44007018,"Castle Green and Bath Place, Taunton",E60000337,Somerset LPA,Somerset Council
44006998,Hillfarrance,E60000337,Somerset LPA,Somerset Council
44007019,"Saint Mary and Saint James, Taunton",E60000337,Somerset LPA,Somerset Council
44006989,Bishops Hull,E60000337,Somerset LPA,Somerset Council
44007017,"Staplegrove Road, Taunton",E60000337,Somerset LPA,Somerset Council
44006988,North Curry,E60000337,Somerset LPA,Somerset Council
44007021,Milverton,E60000337,Somerset LPA,Somerset Council
44007012,Staplegrove,E60000337,Somerset LPA,Somerset Council
44006990,Cheddon Fitzpaine,E60000337,Somerset LPA,Somerset Council
44007010,Wiveliscombe,E60000337,Somerset LPA,Somerset Council
44006993,Halse,E60000337,Somerset LPA,Somerset Council
44007007,West Monkton,E60000337,Somerset LPA,Somerset Council
44007039,Fitzhead,E60000337,Somerset LPA,Somerset Council
44007006,Hestercombe,E60000337,Somerset LPA,Somerset Council
44006994,Ford,E60000337,Somerset LPA,Somerset Council
44006992,Ash Priors,E60000337,Somerset LPA,Somerset Council
44007020,Bishops Lydeard,E60000337,Somerset LPA,Somerset Council
44006987,Kingston St Mary,E60000337,Somerset LPA,Somerset Council
44007100,Combe Florey,E60000337,Somerset LPA,Somerset Council
44006991,Cothelstone,E60000337,Somerset LPA,Somerset Council
44007099,Lydeard St Lawrence,E60000337,Somerset LPA,Somerset Council
44007015,West Bagborough,E60000337,Somerset LPA,Somerset Council
44007136,Stogumber,E60000337,Somerset LPA,Somerset Council
44007139,Holford,E60000337,Somerset LPA,Somerset Council
44007135,Old Cleeve,E60000337,Somerset LPA,Somerset Council
44007138,Stogursey,E60000337,Somerset LPA,Somerset Council
44007137,Watchet,E60000337,Somerset LPA,Somerset Council
44007131,Alcombe,E60000337,Somerset LPA,Somerset Council
44007130,Whitegate Road,E60000337,Somerset LPA,Somerset Council
44007132,Wellington Square,E60000337,Somerset LPA,Somerset Council
44007129,Woodcombe,E60000337,Somerset LPA,Somerset Council
44007133,Higher Town,E60000337,Somerset LPA,Somerset Council
44007134,Quay Street,E60000337,Somerset LPA,Somerset Council
44003355,Tatworth,E60000337,Somerset LPA,Somerset Council
44003368,Winsham,E60000337,Somerset LPA,Somerset Council
44003332,Higher Wambrook,E60000337,Somerset LPA,Somerset Council
44005256,Chard,E60000337,Somerset LPA,Somerset Council
44003318,Misterton,E60000337,Somerset LPA,Somerset Council
44003342,North Perrott,E60000337,Somerset LPA,Somerset Council
44003384,Crewkerne,E60000337,Somerset LPA,Somerset Council
44003352,Haselbury Plucknett,E60000337,Somerset LPA,Somerset Council
44003315,East Coker,E60000337,Somerset LPA,Somerset Council
44003379,Merriott,E60000337,Somerset LPA,Somerset Council
44003330,Hinton St George,E60000337,Somerset LPA,Somerset Council
44003348,North Coker,E60000337,Somerset LPA,Somerset Council
44003340,Middle Chinnock,E60000337,Somerset LPA,Somerset Council
44003363,Stoford,E60000337,Somerset LPA,Somerset Council
44003365,West Chinnock,E60000337,Somerset LPA,Somerset Council
44003357,West Coker,E60000337,Somerset LPA,Somerset Council
44003349,Lopen,E60000337,Somerset LPA,Somerset Council
44003346,Chaffcombe,E60000337,Somerset LPA,Somerset Council
44003366,Whitestaunton,E60000337,Somerset LPA,Somerset Council
44003358,Wadeford,E60000337,Somerset LPA,Somerset Council
44003323,Combe St Nicholas,E60000337,Somerset LPA,Somerset Council
44003324,Cricket Malherbie,E60000337,Somerset LPA,Somerset Council
44003326,Dowlish Wake,E60000337,Somerset LPA,Somerset Council
44003320,Buckland St Mary,E60000337,Somerset LPA,Somerset Council
44003325,Donyatt,E60000337,Somerset LPA,Somerset Council
44006550,Ilminster,E60000337,Somerset LPA,Somerset Council
44003343,Puckington,E60000337,Somerset LPA,Somerset Council
44003377,Chiselborough,E60000337,Somerset LPA,Somerset Council
44005257,Yeovil Hendford Hill,E60000337,Somerset LPA,Somerset Council
44003350,Odcombe,E60000337,Somerset LPA,Somerset Council
44003378,Norton sub Hamdon,E60000337,Somerset LPA,Somerset Council
44006025,Yeovil,E60000337,Somerset LPA,Somerset Council
44003382,Alvington,E60000337,Somerset LPA,Somerset Council
44003381,Yeovil The Park,E60000337,Somerset LPA,Somerset Council
44003362,South Petherton,E60000337,Somerset LPA,Somerset Council
44003317,Montacute,E60000337,Somerset LPA,Somerset Council
44003353,Shepton Beauchamp,E60000337,Somerset LPA,Somerset Council
44003328,East Stoke,E60000337,Somerset LPA,Somerset Council
44003364,West Stoke,E60000337,Somerset LPA,Somerset Council
44003356,Thorne Coffin,E60000337,Somerset LPA,Somerset Council
44003312,Barrington,E60000337,Somerset LPA,Somerset Council
44006022,Martock and Bower Hinton,E60000337,Somerset LPA,Somerset Council
44003327,East Lambrook,E60000337,Somerset LPA,Somerset Council
44003359,Tintinhull,E60000337,Somerset LPA,Somerset Council
44003321,Coat,E60000337,Somerset LPA,Somerset Council
44003336,Kingsbury Episcopi,E60000337,Somerset LPA,Somerset Council
44003371,Limington,E60000337,Somerset LPA,Somerset Council
44003347,Isle Abbotts,E60000337,Somerset LPA,Somerset Council
44005255,Ilchester,E60000337,Somerset LPA,Somerset Council
44003351,Muchelney,E60000337,Somerset LPA,Somerset Council
44003367,West Camel,E60000337,Somerset LPA,Somerset Council
44003335,Knole,E60000337,Somerset LPA,Somerset Council
44003369,Drayton,E60000337,Somerset LPA,Somerset Council
44003337,Long Sutton,E60000337,Somerset LPA,Somerset Council
44003370,Kingsdon,E60000337,Somerset LPA,Somerset Council
44006021,Langport and Huish Episcopi,E60000337,Somerset LPA,Somerset Council
44003372,Somerton,E60000337,Somerset LPA,Somerset Council
44006024,West Charlton and Charlton Mackrell,E60000337,Somerset LPA,Somerset Council
44003380,Milborne Port,E60000337,Somerset LPA,Somerset Council
44003319,Milborne Wick,E60000337,Somerset LPA,Somerset Council
44003339,Marston Magna,E60000337,Somerset LPA,Somerset Council
44003316,Corton Denham,E60000337,Somerset LPA,Somerset Council
44003344,Charlton Horethorn,E60000337,Somerset LPA,Somerset Council
44003334,Horsington,E60000337,Somerset LPA,Somerset Council
44003360,Queen Camel,E60000337,Somerset LPA,Somerset Council
44003354,South Cheriton,E60000337,Somerset LPA,Somerset Council
44003345,Cadbury Castle,E60000337,Somerset LPA,Somerset Council
44003361,South Cadbury,E60000337,Somerset LPA,Somerset Council
44003341,North Cheriton,E60000337,Somerset LPA,Somerset Council
44003329,Henstridge,E60000337,Somerset LPA,Somerset Council
44003387,Wincanton,E60000337,Somerset LPA,Somerset Council
44003322,Compton Pauncefoot,E60000337,Somerset LPA,Somerset Council
44003374,Blackford,E60000337,Somerset LPA,Somerset Council
44003338,Maperton,E60000337,Somerset LPA,Somerset Council
44003333,Holton,E60000337,Somerset LPA,Somerset Council
44006023,North Cadbury,E60000337,Somerset LPA,Somerset Council
44003375,Woolston,E60000337,Somerset LPA,Somerset Council
44003385,Castle Cary,E60000337,Somerset LPA,Somerset Council
44003383,Higher Flax Mills,E60000337,Somerset LPA,Somerset Council
44003313,Hadspen,E60000337,Somerset LPA,Somerset Council
44005254,Ansford,E60000337,Somerset LPA,Somerset Council
44003376,Pitcombe,E60000337,Somerset LPA,Somerset Council
44003386,Bruton,E60000337,Somerset LPA,Somerset Council
44003373,Charlton Adam,E60000337,Somerset LPA,Somerset Council
44003331,High Ham,E60000337,Somerset LPA,Somerset Council
44003314,Kingweston,E60000337,Somerset LPA,Somerset Council
44003394,"Bridgwater, Northfield",E60000315,Sedgemoor LPA,Sedgemoor District Council
44003392,Spaxton,E60000315,Sedgemoor LPA,Sedgemoor District Council
44003400,"Bridgwater, Central Area and Dock",E60000315,Sedgemoor LPA,Sedgemoor District Council
44007872,"Bridgwater, Church St. / St. J",E60000315,Sedgemoor LPA,Sedgemoor District Council
44003396,Shapwick,E60000315,Sedgemoor LPA,Sedgemoor District Council
44003395,"Bridgwater, Church St and St John the Baptist Church",E60000315,Sedgemoor LPA,Sedgemoor District Council
44007871,Cannington,E60000315,Sedgemoor LPA,Sedgemoor District Council
44003399,Nether Stowey,E60000315,Sedgemoor LPA,Sedgemoor District Council
44003397,Wedmore,E60000315,Sedgemoor LPA,Sedgemoor District Council
44003390,Stone Allerton,E60000315,Sedgemoor LPA,Sedgemoor District Council
44003391,Weare,E60000315,Sedgemoor LPA,Sedgemoor District Council
44003398,Cheddar,E60000315,Sedgemoor LPA,Sedgemoor District Council
44003388,Axbridge,E60000315,Sedgemoor LPA,Sedgemoor District Council
44003401,Burnham-on-Sea,E60000315,Sedgemoor LPA,Sedgemoor District Council
44003393,Lympsham,E60000315,Sedgemoor LPA,Sedgemoor District Council
44006985,Staple Fitzpaine,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44006986,Pitminster,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007000,Corfe,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007009,Hatch Beauchamp,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007016,Wellington,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44006996,Ashbrittle,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007014,Trull Village,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007011,Nynehead,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44006997,Langford Budville,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44006999,Bradford-on-Tone,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007013,"Trull Road, Taunton",E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007005,"Haines Hill, Taunton",E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007008,Thornfalcon,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007004,"Fons George, Taunton",E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007003,"South Road, Taunton",E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007002,"Mount Street and Vivary Park, Taunton",E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44006995,Bathealton,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007001,"The Crescent, Taunton",E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007022,"Park Street and Wellington Road, Taunton",E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007018,"Castle Green and Bath Place, Taunton",E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44006998,Hillfarrance,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007019,"Saint Mary and Saint James, Taunton",E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44006989,Bishops Hull,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007017,"Staplegrove Road, Taunton",E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44006988,North Curry,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007021,Milverton,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007012,Staplegrove,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44006990,Cheddon Fitzpaine,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007010,Wiveliscombe,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44006993,Halse,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007007,West Monkton,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007039,Fitzhead,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007006,Hestercombe,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44006994,Ford,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44006992,Ash Priors,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007020,Bishops Lydeard,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44006987,Kingston St Mary,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007100,Combe Florey,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44006991,Cothelstone,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007099,Lydeard St Lawrence,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007015,West Bagborough,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007136,Stogumber,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007139,Holford,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007135,Old Cleeve,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007138,Stogursey,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
